part_id,aya_index,part_no,part_text,part_text_full,hamza
6895,3609,1,وقال الذين كفروا لا تأتينا الساعة,وَقَالَ الَّذِينَ كَفَرُوا لَا تَأْتِينَا السَّاعَةُ,
6896,3609,2,قل بلىٰ وربي لتأتينكم عالم الغيب,قُلْ بَلَىٰ وَرَبِّي لَتَأْتِيَنَّكُمْ عَالِمِ الْغَيْبِ,
6897,3609,3,لا يعزب عنه مثقال ذرة في السماوات ولا في الأرض ولا أصغر من ذٰلك ولا أكبر إلا في كتاب مبين,لَا يَعْزُبُ عَنْهُ مِثْقَالُ ذَرَّةٍ فِي السَّمَاوَاتِ وَلَا فِي الْأَرْضِ وَلَا أَصْغَرُ مِن ذَٰلِكَ وَلَا أَكْبَرُ إِلَّا فِي كِتَابٍ مُّبِينٍ,
6898,3610,1,ليجزي الذين آمنوا وعملوا الصالحات,لِّيَجْزِيَ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ,
6899,3610,2,أولٰئك لهم مغفرة ورزق كريم,أُولَٰئِكَ لَهُم مَّغْفِرَةٌ وَرِزْقٌ كَرِيمٌ,
6900,3611,1,والذين سعوا في آياتنا معاجزين أولٰئك لهم عذاب من رجز أليم,وَالَّذِينَ سَعَوْا فِي آيَاتِنَا مُعَاجِزِينَ أُولَٰئِكَ لَهُمْ عَذَابٌ مِّن رِّجْزٍ أَلِيمٌ,1
6901,3612,1,ويرى الذين أوتوا العلم الذي أنزل إليك من ربك هو الحق ويهدي إلىٰ صراط العزيز الحميد,وَيَرَى الَّذِينَ أُوتُوا الْعِلْمَ الَّذِي أُنزِلَ إِلَيْكَ مِن رَّبِّكَ هُوَ الْحَقَّ وَيَهْدِي إِلَىٰ صِرَاطِ الْعَزِيزِ الْحَمِيدِ,
6902,3613,1,وقال الذين كفروا هل ندلكم علىٰ رجل ينبئكم إذا مزقتم كل ممزق إنكم لفي خلق جديد,وَقَالَ الَّذِينَ كَفَرُوا هَلْ نَدُلُّكُمْ عَلَىٰ رَجُلٍ يُنَبِّئُكُمْ إِذَا مُزِّقْتُمْ كُلَّ مُمَزَّقٍ إِنَّكُمْ لَفِي خَلْقٍ جَدِيدٍ,
6903,3614,1,أفترىٰ على الله كذبا أم به جنة,أَفْتَرَىٰ عَلَى اللَّهِ كَذِبًا أَم بِهِ جِنَّةٌ,
6904,3614,2,بل الذين لا يؤمنون بالآخرة في العذاب والضلال البعيد,بَلِ الَّذِينَ لَا يُؤْمِنُونَ بِالْآخِرَةِ فِي الْعَذَابِ وَالضَّلَالِ الْبَعِيدِ,
6905,3615,1,أفلم يروا إلىٰ ما بين أيديهم وما خلفهم من السماء والأرض,أَفَلَمْ يَرَوْا إِلَىٰ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُم مِّنَ السَّمَاءِ وَالْأَرْضِ,1
6906,3615,2,إن نشأ نخسف بهم الأرض أو نسقط عليهم كسفا من السماء,إِن نَّشَأْ نَخْسِفْ بِهِمُ الْأَرْضَ أَوْ نُسْقِطْ عَلَيْهِمْ كِسَفًا مِّنَ السَّمَاءِ,1
6907,3615,3,إن في ذٰلك لآية لكل عبد منيب,إِنَّ فِي ذَٰلِكَ لَآيَةً لِّكُلِّ عَبْدٍ مُّنِيبٍ,
6908,3616,1,ولقد آتينا داوود منا فضلا,وَلَقَدْ آتَيْنَا دَاوُودَ مِنَّا فَضْلًا,
6909,3616,2,يا جبال أوبي معه والطير,يَا جِبَالُ أَوِّبِي مَعَهُ وَالطَّيْرَ,
6910,3616,3,وألنا له الحديد,وَأَلَنَّا لَهُ الْحَدِيدَ,
6911,3617,1,أن اعمل سابغات وقدر في السرد,أَنِ اعْمَلْ سَابِغَاتٍ وَقَدِّرْ فِي السَّرْدِ,
6912,3617,2,واعملوا صالحا,وَاعْمَلُوا صَالِحًا,
6913,3617,3,إني بما تعملون بصير,إِنِّي بِمَا تَعْمَلُونَ بَصِيرٌ,
6914,3618,1,ولسليمان الريح غدوها شهر ورواحها شهر,وَلِسُلَيْمَانَ الرِّيحَ غُدُوُّهَا شَهْرٌ وَرَوَاحُهَا شَهْرٌ,
6915,3618,2,وأسلنا له عين القطر,وَأَسَلْنَا لَهُ عَيْنَ الْقِطْرِ,
6916,3618,3,ومن الجن من يعمل بين يديه بإذن ربه,وَمِنَ الْجِنِّ مَن يَعْمَلُ بَيْنَ يَدَيْهِ بِإِذْنِ رَبِّهِ,
6917,3618,4,ومن يزغ منهم عن أمرنا نذقه من عذاب السعير,وَمَن يَزِغْ مِنْهُمْ عَنْ أَمْرِنَا نُذِقْهُ مِنْ عَذَابِ السَّعِيرِ,
6918,3619,1,يعملون له ما يشاء من محاريب وتماثيل وجفان كالجواب وقدور راسيات,يَعْمَلُونَ لَهُ مَا يَشَاءُ مِن مَّحَارِيبَ وَتَمَاثِيلَ وَجِفَانٍ كَالْجَوَابِ وَقُدُورٍ رَّاسِيَاتٍ,
6919,3619,2,اعملوا آل داوود شكرا,اعْمَلُوا آلَ دَاوُودَ شُكْرًا,
6920,3619,3,وقليل من عبادي الشكور,وَقَلِيلٌ مِّنْ عِبَادِيَ الشَّكُورُ,
6921,3620,1,فلما قضينا عليه الموت ما دلهم علىٰ موته إلا دابة الأرض تأكل منسأته,فَلَمَّا قَضَيْنَا عَلَيْهِ الْمَوْتَ مَا دَلَّهُمْ عَلَىٰ مَوْتِهِ إِلَّا دَابَّةُ الْأَرْضِ تَأْكُلُ مِنسَأَتَهُ,1
6922,3620,2,فلما خر تبينت الجن أن لو كانوا يعلمون الغيب ما لبثوا في العذاب المهين,فَلَمَّا خَرَّ تَبَيَّنَتِ الْجِنُّ أَن لَّوْ كَانُوا يَعْلَمُونَ الْغَيْبَ مَا لَبِثُوا فِي الْعَذَابِ الْمُهِينِ,
6923,3621,1,لقد كان لسبإ في مسكنهم آية,لَقَدْ كَانَ لِسَبَإٍ فِي مَسْكَنِهِمْ آيَةٌ,
6924,3621,2,جنتان عن يمين وشمال,جَنَّتَانِ عَن يَمِينٍ وَشِمَالٍ,
6925,3621,3,كلوا من رزق ربكم واشكروا له,كُلُوا مِن رِّزْقِ رَبِّكُمْ وَاشْكُرُوا لَهُ,
6926,3621,4,بلدة طيبة ورب غفور,بَلْدَةٌ طَيِّبَةٌ وَرَبٌّ غَفُورٌ,
6927,3622,1,فأعرضوا فأرسلنا عليهم سيل العرم وبدلناهم بجنتيهم جنتين ذواتي أكل خمط وأثل وشيء من سدر قليل,فَأَعْرَضُوا فَأَرْسَلْنَا عَلَيْهِمْ سَيْلَ الْعَرِمِ وَبَدَّلْنَاهُم بِجَنَّتَيْهِمْ جَنَّتَيْنِ ذَوَاتَيْ أُكُلٍ خَمْطٍ وَأَثْلٍ وَشَيْءٍ مِّن سِدْرٍ قَلِيلٍ,
6928,3623,1,ذٰلك جزيناهم بما كفروا,ذَٰلِكَ جَزَيْنَاهُم بِمَا كَفَرُوا,
6929,3623,2,وهل نجازي إلا الكفور,وَهَلْ نُجَازِي إِلَّا الْكَفُورَ,
6930,3624,1,وجعلنا بينهم وبين القرى التي باركنا فيها قرى ظاهرة وقدرنا فيها السير,وَجَعَلْنَا بَيْنَهُمْ وَبَيْنَ الْقُرَى الَّتِي بَارَكْنَا فِيهَا قُرًى ظَاهِرَةً وَقَدَّرْنَا فِيهَا السَّيْرَ,
6931,3624,2,سيروا فيها ليالي وأياما آمنين,سِيرُوا فِيهَا لَيَالِيَ وَأَيَّامًا آمِنِينَ,
6932,3625,1,فقالوا ربنا باعد بين أسفارنا وظلموا أنفسهم فجعلناهم أحاديث ومزقناهم كل ممزق,فَقَالُوا رَبَّنَا بَاعِدْ بَيْنَ أَسْفَارِنَا وَظَلَمُوا أَنفُسَهُمْ فَجَعَلْنَاهُمْ أَحَادِيثَ وَمَزَّقْنَاهُمْ كُلَّ مُمَزَّقٍ,
6933,3625,2,إن في ذٰلك لآيات لكل صبار شكور,إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِّكُلِّ صَبَّارٍ شَكُورٍ,
6934,3626,1,ولقد صدق عليهم إبليس ظنه فاتبعوه إلا فريقا من المؤمنين,وَلَقَدْ صَدَّقَ عَلَيْهِمْ إِبْلِيسُ ظَنَّهُ فَاتَّبَعُوهُ إِلَّا فَرِيقًا مِّنَ الْمُؤْمِنِينَ,1
6935,3627,1,وما كان له عليهم من سلطان إلا لنعلم من يؤمن بالآخرة ممن هو منها في شك,وَمَا كَانَ لَهُ عَلَيْهِم مِّن سُلْطَانٍ إِلَّا لِنَعْلَمَ مَن يُؤْمِنُ بِالْآخِرَةِ مِمَّنْ هُوَ مِنْهَا فِي شَكٍّ,
6936,3627,2,وربك علىٰ كل شيء حفيظ,وَرَبُّكَ عَلَىٰ كُلِّ شَيْءٍ حَفِيظٌ,
6937,3628,1,قل ادعوا الذين زعمتم من دون الله,قُلِ ادْعُوا الَّذِينَ زَعَمْتُم مِّن دُونِ اللَّهِ,
6938,3628,2,لا يملكون مثقال ذرة في السماوات ولا في الأرض وما لهم فيهما من شرك وما له منهم من ظهير,لَا يَمْلِكُونَ مِثْقَالَ ذَرَّةٍ فِي السَّمَاوَاتِ وَلَا فِي الْأَرْضِ وَمَا لَهُمْ فِيهِمَا مِن شِرْكٍ وَمَا لَهُ مِنْهُم مِّن ظَهِيرٍ,
6939,3629,1,ولا تنفع الشفاعة عنده إلا لمن أذن له,وَلَا تَنفَعُ الشَّفَاعَةُ عِندَهُ إِلَّا لِمَنْ أَذِنَ لَهُ,
6940,3629,2,حتىٰ إذا فزع عن قلوبهم قالوا ماذا قال ربكم,حَتَّىٰ إِذَا فُزِّعَ عَن قُلُوبِهِمْ قَالُوا مَاذَا قَالَ رَبُّكُمْ,
6941,3629,3,قالوا الحق,قَالُوا الْحَقَّ,
6942,3629,4,وهو العلي الكبير,وَهُوَ الْعَلِيُّ الْكَبِيرُ,
6943,3630,1,قل من يرزقكم من السماوات والأرض,قُلْ مَن يَرْزُقُكُم مِّنَ السَّمَاوَاتِ وَالْأَرْضِ,1
6944,3630,2,قل الله,قُلِ اللَّهُ,
6945,3630,3,وإنا أو إياكم لعلىٰ هدى أو في ضلال مبين,وَإِنَّا أَوْ إِيَّاكُمْ لَعَلَىٰ هُدًى أَوْ فِي ضَلَالٍ مُّبِينٍ,
6946,3631,1,قل لا تسألون عما أجرمنا ولا نسأل عما تعملون,قُل لَّا تُسْأَلُونَ عَمَّا أَجْرَمْنَا وَلَا نُسْأَلُ عَمَّا تَعْمَلُونَ,
6947,3632,1,قل يجمع بيننا ربنا ثم يفتح بيننا بالحق وهو الفتاح العليم,قُلْ يَجْمَعُ بَيْنَنَا رَبُّنَا ثُمَّ يَفْتَحُ بَيْنَنَا بِالْحَقِّ وَهُوَ الْفَتَّاحُ الْعَلِيمُ,
6948,3633,1,قل أروني الذين ألحقتم به شركاء,قُلْ أَرُونِيَ الَّذِينَ أَلْحَقْتُم بِهِ شُرَكَاءَ,1
6949,3633,2,كلا,كَلَّا,
6950,3633,3,بل هو الله العزيز الحكيم,بَلْ هُوَ اللَّهُ الْعَزِيزُ الْحَكِيمُ,
6951,3634,1,وما أرسلناك إلا كافة للناس بشيرا ونذيرا ولٰكن أكثر الناس لا يعلمون,وَمَا أَرْسَلْنَاكَ إِلَّا كَافَّةً لِّلنَّاسِ بَشِيرًا وَنَذِيرًا وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَعْلَمُونَ,
6952,3635,1,ويقولون متىٰ هٰذا الوعد إن كنتم صادقين,وَيَقُولُونَ مَتَىٰ هَٰذَا الْوَعْدُ إِن كُنتُمْ صَادِقِينَ,
6953,3636,1,قل لكم ميعاد يوم لا تستأخرون عنه ساعة ولا تستقدمون,قُل لَّكُم مِّيعَادُ يَوْمٍ لَّا تَسْتَأْخِرُونَ عَنْهُ سَاعَةً وَلَا تَسْتَقْدِمُونَ,
6954,3637,1,وقال الذين كفروا لن نؤمن بهٰذا القرآن ولا بالذي بين يديه,وَقَالَ الَّذِينَ كَفَرُوا لَن نُّؤْمِنَ بِهَٰذَا الْقُرْآنِ وَلَا بِالَّذِي بَيْنَ يَدَيْهِ,
6955,3637,2,ولو ترىٰ إذ الظالمون موقوفون عند ربهم يرجع بعضهم إلىٰ بعض القول يقول الذين استضعفوا للذين استكبروا لولا أنتم لكنا مؤمنين,وَلَوْ تَرَىٰ إِذِ الظَّالِمُونَ مَوْقُوفُونَ عِندَ رَبِّهِمْ يَرْجِعُ بَعْضُهُمْ إِلَىٰ بَعْضٍ الْقَوْلَ يَقُولُ الَّذِينَ اسْتُضْعِفُوا لِلَّذِينَ اسْتَكْبَرُوا لَوْلَا أَنتُمْ لَكُنَّا مُؤْمِنِينَ,1
6956,3638,1,قال الذين استكبروا للذين استضعفوا أنحن صددناكم عن الهدىٰ بعد إذ جاءكم,قَالَ الَّذِينَ اسْتَكْبَرُوا لِلَّذِينَ اسْتُضْعِفُوا أَنَحْنُ صَدَدْنَاكُمْ عَنِ الْهُدَىٰ بَعْدَ إِذْ جَاءَكُم,1
6957,3638,2,بل كنتم مجرمين,بَلْ كُنتُم مُّجْرِمِينَ,
6958,3639,1,وقال الذين استضعفوا للذين استكبروا بل مكر الليل والنهار إذ تأمروننا أن نكفر بالله ونجعل له أندادا,وَقَالَ الَّذِينَ اسْتُضْعِفُوا لِلَّذِينَ اسْتَكْبَرُوا بَلْ مَكْرُ اللَّيْلِ وَالنَّهَارِ إِذْ تَأْمُرُونَنَا أَن نَّكْفُرَ بِاللَّهِ وَنَجْعَلَ لَهُ أَندَادًا,1
6959,3639,2,وأسروا الندامة لما رأوا العذاب وجعلنا الأغلال في أعناق الذين كفروا,وَأَسَرُّوا النَّدَامَةَ لَمَّا رَأَوُا الْعَذَابَ وَجَعَلْنَا الْأَغْلَالَ فِي أَعْنَاقِ الَّذِينَ كَفَرُوا,
6960,3639,3,هل يجزون إلا ما كانوا يعملون,هَلْ يُجْزَوْنَ إِلَّا مَا كَانُوا يَعْمَلُونَ,
6961,3640,1,وما أرسلنا في قرية من نذير إلا قال مترفوها إنا بما أرسلتم به كافرون,وَمَا أَرْسَلْنَا فِي قَرْيَةٍ مِّن نَّذِيرٍ إِلَّا قَالَ مُتْرَفُوهَا إِنَّا بِمَا أُرْسِلْتُم بِهِ كَافِرُونَ,
